TransactionID,Product
24298,bottled water
24298,male cosmetics
24299,pastry
24300,berries
24300,pet care
24300,cake bar
24300,shopping bags
24301,citrus fruit
24301,tropical fruit
24301,root vegetables
24301,yogurt
24301,canned vegetables
24301,bottled water
24301,soda
24301,softener
24302,whole milk
24302,oil
24302,canned fruit
24302,fruit/vegetable juice
24303,soda
24303,misc. beverages
24304,bottled water
24304,soda
24305,tropical fruit
24305,other vegetables
24305,rolls/buns
24306,salty snack
24307,bottled water
24307,canned beer
24308,chocolate
24309,citrus fruit
24309,UHT-milk
24309,cream cheese 
24309,frozen vegetables
24310,bottled water
24310,canned beer
24310,male cosmetics
24311,onions
24311,other vegetables
24311,pastry
24311,bottled water
24311,soda
24311,napkins
24312,dessert
24312,oil
24312,cat food
24312,soda
24313,beef
24313,other vegetables
24313,whole milk
24313,frozen potato products
24313,rolls/buns
24313,oil
24313,margarine
24313,coffee
24313,dental care
24313,hygiene articles
24313,newspapers
24314,rolls/buns
24314,zwieback
24314,bottled water
24314,misc. beverages
24314,bottled beer
24314,canned beer
24314,brandy
24315,beef
24315,tropical fruit
24315,root vegetables
24315,onions
24315,other vegetables
24315,instant coffee
24315,soda
24316,soda
24317,coffee
24317,hygiene articles
24318,rolls/buns
24318,brown bread
24318,bottled water
24319,pork
24319,beef
24319,hamburger meat
24319,other vegetables
24319,whole milk
24319,frozen vegetables
24319,rolls/buns
24319,margarine
24319,shopping bags
24320,soda
24320,canned beer
24320,liquor (appetizer)
24320,hygiene articles
24320,napkins
24320,newspapers
24321,sausage
24321,ham
24321,other vegetables
24321,ice cream
24321,white bread
24322,beef
24322,root vegetables
24322,other vegetables
24322,rolls/buns
24322,sugar
24323,whole milk
24323,butter
24323,bottled water
24323,bottled beer
24324,pork
24324,ice cream
24324,hygiene articles
24324,house keeping products
24325,berries
24325,packaged fruit/vegetables
24325,whole milk
24325,ice cream
24325,fruit/vegetable juice
24325,salty snack
24325,specialty bar
24326,sausage
24326,other vegetables
24326,curd
24326,yogurt
24326,whipped/sour cream
24326,frozen vegetables
24326,rolls/buns
24326,roll products 
24327,bottled water
24327,misc. beverages
24327,cling film/bags
24328,tropical fruit
24328,other vegetables
24328,packaged fruit/vegetables
24328,whole milk
24328,hard cheese
24328,frozen dessert
24328,rice
24328,bottled water
24329,herbs
24329,bottled water
24330,yogurt
24330,rolls/buns
24331,Instant food products
24332,specialty chocolate
24333,coffee
24334,bottled beer
24334,liquor
24335,beef
24335,root vegetables
24336,whole milk
24336,honey
24336,waffles
24337,frankfurter
24337,rolls/buns
24337,pastry
24337,snack products
24337,specialty bar
24338,frankfurter
24338,sausage
24338,liver loaf
24338,root vegetables
24338,curd
24338,frozen vegetables
24338,rolls/buns
24338,semi-finished bread
24338,hygiene articles
24338,photo/film
24339,other vegetables
24339,whole milk
24339,cream cheese 
24340,frankfurter
24340,root vegetables
24340,pickled vegetables
24340,soda
24340,seasonal products
24341,whole milk
24341,rolls/buns
24341,newspapers
24342,frankfurter
24342,margarine
24342,dental care
24343,other vegetables
24343,salty snack
24344,bottled water
24344,shopping bags
24345,pork
24345,onions
24345,whole milk
24345,butter
24345,rolls/buns
24345,pastry
24345,rum
24345,hygiene articles
24346,bottled water
24347,other vegetables
24347,whipped/sour cream
24347,specialty cheese
24347,domestic eggs
24348,hamburger meat
24348,whole milk
24348,curd
24348,pasta
24348,canned beer
24349,hamburger meat
24349,citrus fruit
24349,other vegetables
24350,shopping bags
24351,whole milk
24351,cream cheese 
24351,soda
24351,fruit/vegetable juice
24352,ice cream
24353,pastry
24353,bottled water
24354,ham
24354,pip fruit
24354,whole milk
24354,curd
24354,dessert
24354,butter milk
24354,whipped/sour cream
24354,sliced cheese
24354,cream cheese 
24354,white bread
24354,coffee
24354,long life bakery product
24354,chocolate
24354,baby cosmetics
24355,frankfurter
24355,soda
24356,sausage
24356,turkey
24356,beef
24356,root vegetables
24356,domestic eggs
24356,rolls/buns
24356,flour
24356,rice
24356,organic products
24356,misc. beverages
24356,napkins
24357,bottled beer
24358,bottled water
24358,bottled beer
24358,napkins
24359,meat
24359,other vegetables
24359,hard cheese
24359,frozen meals
24359,bottled water
24359,soda
24360,dessert
24360,candy
24361,other vegetables
24361,packaged fruit/vegetables
24361,UHT-milk
24361,bottled water
24362,beverages
24362,rolls/buns
24362,soda
24363,ham
24363,mustard
24363,canned fish
24364,specialty bar
24365,brown bread
24365,soda
24365,salty snack
24365,shopping bags
24366,whole milk
24366,cream cheese 
24366,coffee
24367,rolls/buns
24367,pastry
24367,red/blush wine
24368,bottled beer
24368,nut snack
24369,pet care
24369,bottled beer
24370,citrus fruit
24370,other vegetables
24370,soda
24371,pork
24371,other vegetables
24371,frozen vegetables
24371,hygiene articles
24372,other vegetables
24372,shopping bags
24373,white wine
24373,detergent
24374,whole milk
24374,dessert
24374,bottled water
24375,pip fruit
24375,white wine
24375,shopping bags
24376,sugar
24376,soda
24376,bottled beer
24377,tropical fruit
24377,pip fruit
24377,rolls/buns
24377,coffee
24377,fruit/vegetable juice
24377,candy
24378,root vegetables
24378,cream cheese 
24378,spread cheese
24378,frozen dessert
24378,white bread
24378,bottled water
24378,soda
24378,misc. beverages
24378,fruit/vegetable juice
24378,bottled beer
24379,soda
24379,misc. beverages
24380,whole milk
24380,curd
24381,tropical fruit
24381,other vegetables
24381,yogurt
24381,bottled water
24381,male cosmetics
24382,white bread
24382,brown bread
24383,brown bread
24383,sugar
24383,hygiene articles
24384,tropical fruit
24384,root vegetables
24384,coffee
24384,bottled water
24384,red/blush wine
24384,candy
24384,house keeping products
24384,shopping bags
24385,domestic eggs
24386,coffee
24386,detergent
24386,hygiene articles
24386,photo/film
24387,soda
24388,whole milk
24389,bottled beer
24390,pork
24390,beef
24390,berries
24390,packaged fruit/vegetables
24390,whole milk
24390,mayonnaise
24390,frozen fish
24390,frozen potato products
24390,oil
24390,mustard
24390,cat food
24390,coffee
24390,soda
24390,chocolate
24390,dish cleaner
24390,napkins
24390,newspapers
24391,other vegetables
24391,yogurt
24392,yogurt
24392,bottled water
24392,dishes
24393,sparkling wine
24394,bottled water
24394,candy
24395,citrus fruit
24395,berries
24395,other vegetables
24395,butter milk
24395,sugar
24395,fruit/vegetable juice
24395,hygiene articles
24396,hamburger meat
24396,root vegetables
24396,other vegetables
24396,whole milk
24396,rolls/buns
24397,packaged fruit/vegetables
24397,seasonal products
24398,other vegetables
24398,margarine
24399,soda
24400,whole milk
24400,yogurt
24400,frozen potato products
24400,margarine
24400,bottled water
24400,fruit/vegetable juice
24400,salty snack
24401,herbs
24401,yogurt
24402,citrus fruit
24402,spread cheese
24402,rolls/buns
24402,soda
24403,misc. beverages
24404,female sanitary products
24405,soda
24406,tropical fruit
24406,whole milk
24406,beverages
24406,white bread
24406,pasta
24406,shopping bags
24407,soda
24407,female sanitary products
24408,white bread
24408,bottled water
24408,soda
24408,waffles
24409,coffee
24409,chewing gum
24409,chocolate marshmallow
24410,tropical fruit
24410,root vegetables
24410,whole milk
24410,frozen vegetables
24410,honey
24410,baking powder
24410,coffee
24410,red/blush wine
24410,chocolate marshmallow
24411,pork
24411,pip fruit
24411,whole milk
24411,butter milk
24412,citrus fruit
24412,bottled water
24413,frankfurter
24414,frankfurter
24414,rolls/buns
24415,frankfurter
24415,tropical fruit
24415,pip fruit
24415,curd
24415,UHT-milk
24415,hard cheese
24415,domestic eggs
24415,rolls/buns
24415,hygiene articles
24415,napkins
24415,shopping bags
24416,other vegetables
24417,yogurt
24417,fruit/vegetable juice
24417,newspapers
24418,sausage
24418,whole milk
24418,yogurt
24418,brown bread
24418,cereals
24418,bottled water
24418,soda
24419,whole milk
24420,pip fruit
24420,whole milk
24420,curd
24420,pastry
24420,bottled water
24421,whole milk
24422,root vegetables
24422,other vegetables
24423,onions
24423,fruit/vegetable juice
24424,specialty chocolate
24425,hamburger meat
24425,domestic eggs
24426,photo/film
24427,rolls/buns
24427,soda
24427,snack products
24427,newspapers
24428,canned beer
24429,canned beer
24430,other vegetables
24430,curd
24430,frozen meals
24430,frozen potato products
24430,soda
24430,bottled beer
24430,kitchen towels
24430,candles
24431,canned beer
24432,curd
24432,whipped/sour cream
24432,rolls/buns
24432,zwieback
24432,spices
24433,butter
24433,fruit/vegetable juice
24433,newspapers
24434,other vegetables
24434,whole milk
24434,yogurt
24434,domestic eggs
24434,bottled water
24434,soda
24435,whole milk
24436,beef
24436,tropical fruit
24436,herbs
24436,whole milk
24436,curd
24436,yogurt
24436,whipped/sour cream
24436,sliced cheese
24437,sausage
24437,rolls/buns
24438,soda
24439,fruit/vegetable juice
24439,long life bakery product
24440,rolls/buns
24440,coffee
24440,long life bakery product
24440,detergent
24440,shopping bags
24441,pip fruit
24441,whole milk
24441,bottled water
24441,candy
24442,frozen vegetables
24442,bottled beer
24442,liquor (appetizer)
24442,chewing gum
24442,napkins
24442,newspapers
24443,beverages
24444,hamburger meat
24444,root vegetables
24444,other vegetables
24444,domestic eggs
24444,roll products 
24444,oil
24444,margarine
24444,hygiene articles
24445,root vegetables
24445,other vegetables
24445,whole milk
24445,yogurt
24445,fruit/vegetable juice
24445,white wine
24446,canned beer
24447,frozen vegetables
24447,bottled beer
24448,canned beer
24449,newspapers
24450,rolls/buns
24451,hamburger meat
24451,UHT-milk
24451,salty snack
24452,pip fruit
24452,whole milk
24452,curd
24452,rum
24453,canned beer
24454,grapes
24454,root vegetables
24454,frozen vegetables
24454,domestic eggs
24454,white wine
24455,root vegetables
24455,packaged fruit/vegetables
24455,butter
24455,whipped/sour cream
24455,rolls/buns
24456,citrus fruit
24456,frozen vegetables
24456,rolls/buns
24456,canned beer
24456,salty snack
24457,cling film/bags
24457,pot plants
24458,frankfurter
24458,whole milk
24458,rolls/buns
24458,margarine
24458,baking powder
24458,bottled beer
24459,whole milk
24459,red/blush wine
24460,pork
24460,tropical fruit
24460,whole milk
24460,curd
24460,yogurt
24460,hard cheese
24460,frozen meals
24460,frozen dessert
24460,domestic eggs
24460,cereals
24460,baking powder
24460,fruit/vegetable juice
24460,soap
24461,chicken
24461,pastry
24462,sausage
24462,dish cleaner
24462,dishes
24463,specialty bar
24464,whipped/sour cream
24464,pastry
24464,specialty bar
24465,root vegetables
24465,brown bread
24466,rolls/buns
24466,soda
24467,other vegetables
24467,bottled beer
24467,red/blush wine
24468,citrus fruit
24468,tropical fruit
24468,berries
24468,root vegetables
24468,other vegetables
24468,whole milk
24468,butter
24468,bottled water
24468,rubbing alcohol
24468,hygiene articles
24468,napkins
24469,whole milk
24469,processed cheese
24469,brown bread
24469,pastry
24469,soda
24470,frankfurter
24470,sausage
24470,tropical fruit
24470,root vegetables
24470,whole milk
24470,yogurt
24470,rolls/buns
24470,pastry
24470,candy
24471,coffee
24471,long life bakery product
24472,ham
24472,rolls/buns
24472,white wine
24473,canned beer
24474,canned beer
24475,canned beer
24476,pip fruit
24476,whole milk
24476,canned fish
24477,pork
24477,pip fruit
24477,other vegetables
24477,whole milk
24477,curd
24477,white bread
24477,sugar
24477,bottled water
24477,soda
24478,soap
24479,pip fruit
24479,butter
24479,frozen meals
24479,pasta
24479,bottled water
24480,beef
24480,hamburger meat
24480,citrus fruit
24480,whole milk
24480,mustard
24480,soap
24481,sausage
24481,meat
24481,other vegetables
24481,whole milk
24481,yogurt
24481,rolls/buns
24481,soda
24481,bottled beer
24481,chocolate
24481,newspapers
24482,frozen chicken
24483,soda
24484,tropical fruit
24484,curd
24484,yogurt
24484,rolls/buns
24484,brown bread
24484,bottled water
24484,bottled beer
24484,seasonal products
24485,other vegetables
24486,beef
24486,citrus fruit
24486,curd
24486,rolls/buns
24486,oil
24486,margarine
24486,specialty bar
24486,detergent
24486,newspapers
24487,meat
24487,pork
24487,beef
24487,citrus fruit
24487,root vegetables
24487,other vegetables
24487,whole milk
24487,pickled vegetables
24488,meat
24488,hamburger meat
24488,root vegetables
24488,packaged fruit/vegetables
24488,whole milk
24488,butter
24488,newspapers
24489,bottled water
24489,soda
24489,red/blush wine
24489,long life bakery product
24489,newspapers
24490,rolls/buns
24491,pastry
24491,canned beer
24492,pork
24492,whole milk
24492,pastry
24492,sauces
24493,pip fruit
24493,sliced cheese
24493,pastry
24493,white wine
24493,light bulbs
24493,newspapers
24494,beef
24494,citrus fruit
24494,tropical fruit
24494,yogurt
24494,UHT-milk
24494,frozen vegetables
24494,rolls/buns
24494,bottled water
24494,skin care
24495,beef
24495,citrus fruit
24495,berries
24495,brown bread
24495,sugar
24495,coffee
24495,kitchen towels
24496,rolls/buns
24496,spices
24497,citrus fruit
24497,tropical fruit
24497,herbs
24497,whole milk
24497,butter
24497,curd
24497,whipped/sour cream
