id,date,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,price
624111000,20140805T000000,3,3,4040,14338,3030,1010,1986,0,47.7268,-122.06,3360,14142,950000
625049286,20140815T000000,3,1,1530,4944,1530,0,1950,0,47.6857,-122.341,1500,4944,640000
625049299,20141203T000000,2,1,950,3960,950,0,1941,0,47.6885,-122.337,1320,4050,482000
626059317,20141120T000000,3,1.75,1430,10574,1430,0,1981,0,47.7668,-122.218,1900,10450,375000
626059335,20140904T000000,4,2.25,2330,19436,2330,0,1987,0,47.7663,-122.215,1910,10055,527000
626100023,20140611T000000,5,2.75,2910,53898,1510,1400,1979,0,47.7201,-122.062,3210,216928,600000
627300105,20140729T000000,4,3,2900,10400,1530,1370,1959,0,47.5854,-122.114,2820,10400,930000
629400340,20141222T000000,4,2.75,3430,13907,3430,0,1995,0,47.5879,-121.993,3250,13851,750000
629420100,20140926T000000,4,2.75,3190,5408,3190,0,2005,0,47.5903,-121.988,3160,5773,722000
629420260,20141002T000000,4,2.75,3190,9023,3190,0,2005,0,47.5898,-121.989,3159,5615,750000
629500170,20150326T000000,4,2.5,2850,5664,2850,0,2001,0,47.5835,-121.996,2850,5475,679950
629600030,20140714T000000,4,2.5,2510,35020,1610,900,1977,0,47.5834,-122.003,2080,34398,630000
629810350,20140521T000000,4,2.75,3488,9614,3488,0,1998,0,47.6055,-122.013,3600,10891,815000
638100015,20150312T000000,3,2,1540,67953,1540,0,1997,0,47.5018,-122.126,1250,9100,445000
643500030,20141114T000000,5,2.5,1710,7700,1710,0,1962,0,47.5922,-122.146,1530,7700,431650
643500060,20150424T000000,4,2,1770,7700,1770,0,1962,0,47.5916,-122.146,1710,7700,620000
644000185,20140707T000000,3,1.5,1820,12686,1820,0,1952,0,47.5886,-122.195,3020,11550,875000
644200090,20140715T000000,3,2.25,2380,11200,2380,0,1963,0,47.5873,-122.193,2010,11200,921000
646910030,20141104T000000,3,2.5,1650,2807,1650,0,2004,0,47.4328,-122.196,1460,1875,238000
646910160,20140903T000000,3,2.5,1490,2138,1490,0,2005,0,47.4324,-122.197,1490,2094,237000
662310400,20141017T000000,4,3,3590,8249,3590,0,1997,0,47.2846,-122.341,2860,7995,515000
662310900,20150220T000000,3,2.5,2730,7372,2730,0,1998,0,47.2831,-122.346,2710,8343,350000
686200510,20141122T000000,3,2.75,2030,7700,1400,630,1965,0,47.626,-122.112,1780,8160,643000
686200740,20141020T000000,4,2.25,2080,8000,1390,690,1964,0,47.6264,-122.113,1800,7700,500000
686200840,20150422T000000,4,2.25,2130,7172,2130,0,1964,0,47.6271,-122.112,1910,7653,593450
686201000,20141230T000000,4,3,1780,7260,1780,0,1964,0,47.627,-122.114,1810,7920,538200
686400930,20140825T000000,5,2,3930,10150,3070,860,1968,0,47.6317,-122.114,2200,8190,589000
686450490,20140929T000000,3,2,2240,11250,2240,0,1968,0,47.6371,-122.119,2200,12500,555000
686500030,20141202T000000,6,2.75,3610,10003,3610,0,1966,0,47.6261,-122.125,2560,10004,650000
687600110,20141020T000000,3,2.25,2260,33080,1690,570,1974,0,47.6386,-122.183,3020,35291,778000
705700140,20140919T000000,3,2.5,1700,6698,1700,0,1997,0,47.3826,-122.028,2190,7346,335000
705700390,20140903T000000,3,2.25,2020,8379,2020,0,1994,0,47.3828,-122.023,2020,8031,328000
705700640,20140916T000000,3,2.75,2170,8396,2170,0,1995,0,47.3812,-122.023,2170,8378,353000
708000030,20140902T000000,3,1.5,1250,8710,1250,0,1953,0,47.6245,-122.198,1750,9185,888000
722059070,20150115T000000,3,1,1430,15246,980,450,1961,0,47.4075,-122.214,1960,13068,235000
722069232,20140905T000000,4,3.25,3770,982998,3770,0,1992,0,47.414,-122.087,2290,37141,998000
722079104,20140711T000000,3,1.75,1810,41800,1210,600,1980,0,47.4109,-121.958,1650,135036,314000
723049156,20141112T000000,3,1,1700,8645,1700,0,1955,0,47.4899,-122.337,1500,7980,284700
723049156,20140523T000000,3,1,1700,8645,1700,0,1955,0,47.4899,-122.337,1500,7980,149000
723049333,20150405T000000,3,1.5,1490,10367,1010,480,1957,0,47.4973,-122.347,1000,8254,285000
723049476,20140724T000000,3,2.25,1630,9145,1630,0,1960,0,47.5,-122.347,1630,9206,203000
723049596,20140509T000000,2,1,810,7980,810,0,1928,0,47.489,-122.337,1440,7980,255000
723069049,20140724T000000,5,2.75,3000,25175,1500,1500,1961,0,47.497,-122.088,2170,40523,379000
723069089,20140715T000000,4,2.5,2550,56628,2550,0,2001,0,47.4913,-122.081,1870,56628,575000
723069135,20140915T000000,2,1.75,2040,114562,2040,0,1968,0,47.4985,-122.092,1850,94960,499000
723099065,20150130T000000,3,2,1840,40438,1840,0,1994,0,47.4853,-121.709,1380,44049,465000
725079058,20140811T000000,3,1.75,2220,216493,2220,0,1989,0,47.6624,-121.951,2900,169884,585000
726049184,20140721T000000,2,1,820,6366,820,0,1952,0,47.7512,-122.34,1580,10169,294000
726049190,20150218T000000,3,1,1810,7200,1130,680,1954,0,47.7493,-122.351,1810,8100,431000
726049190,20141002T000000,3,1,1810,7200,1130,680,1954,0,47.7493,-122.351,1810,8100,287500
726049202,20150506T000000,3,1,1020,10200,1020,0,1954,0,47.7503,-122.348,1170,8188,335000
726049232,20140623T000000,3,1.75,1660,10150,1660,0,1957,0,47.7512,-122.342,1640,8906,350000
726049331,20150326T000000,5,3,2530,5105,1520,1010,2005,0,47.7546,-122.341,2290,4011,515000
726059395,20140923T000000,6,2,2390,8660,2390,0,1925,0,47.7589,-122.216,2250,12942,516250
731500200,20150113T000000,4,2.5,2156,3562,2156,0,2012,0,47.3591,-122.201,1708,3539,347500
739800070,20140527T000000,3,2.5,1440,7741,1000,440,1983,0,47.4042,-122.194,1680,7316,265000
739980260,20141210T000000,3,2.5,1920,5322,1920,0,1999,0,47.4095,-122.195,1920,5000,324000
751000060,20140506T000000,3,1,1350,7740,860,490,1947,0,47.7098,-122.291,1130,7740,353000
765000060,20140827T000000,4,2,1570,11200,1120,450,1959,0,47.7573,-122.217,1570,11200,342000
766000240,20140915T000000,4,2,2220,14120,1200,1020,1966,0,47.361,-122.116,1300,9709,225000
766500030,20140610T000000,3,1.75,1760,26055,920,840,1979,0,47.3664,-122.1,1350,13475,225000
770000045,20141024T000000,5,1.5,2830,4000,2830,0,1918,0,47.5132,-122.262,1480,4000,405600
789000550,20150413T000000,3,1.75,1480,2200,1480,0,1995,0,47.6969,-122.35,1360,2190,415000
793200100,20141218T000000,3,1.25,2350,6200,1320,1030,1966,0,47.5979,-122.135,2140,9543,360000
795000820,20150406T000000,2,1,840,9000,840,0,1951,0,47.5033,-122.329,1350,10400,220000
795000885,20141001T000000,3,1,1740,5247,1270,470,1947,0,47.5049,-122.329,1070,5636,283000
795001600,20141125T000000,3,1,1710,10190,1310,400,1949,0,47.506,-122.331,1200,6251,340000
798000337,20140731T000000,4,1.75,1950,12500,1330,620,1963,0,47.4999,-122.327,1760,11520,325000
798000342,20140815T000000,3,2.5,1830,12750,1830,0,1991,0,47.5003,-122.328,1610,10000,300000
798000457,20150302T000000,3,1,1310,15022,1310,0,1934,1984,47.5008,-122.332,1530,13154,235000
798000535,20140625T000000,3,1,1640,18144,1640,0,1942,0,47.5027,-122.33,1500,9065,308000
806800090,20150506T000000,3,1.75,1890,5000,1890,0,2003,0,47.3357,-122.175,2960,5421,275000
806800110,20140801T000000,3,2.5,3020,5868,3020,0,2003,0,47.3361,-122.175,2710,5470,275000
808000070,20141021T000000,3,2,1390,13464,1390,0,1987,0,47.3581,-122.173,1720,12080,206600
808300090,20150116T000000,4,2.5,2650,9065,2650,0,2000,0,47.7258,-121.959,2590,13218,435000
808300310,20150313T000000,4,2.25,2130,5337,2130,0,2001,0,47.7237,-121.959,2300,6930,389000
808300490,20150505T000000,4,2.5,2120,6497,2120,0,2003,0,47.7241,-121.957,2230,6300,414000
808300550,20150505T000000,4,2.5,2260,6300,2260,0,2001,0,47.7235,-121.958,2300,6300,453250
809000820,20140522T000000,2,1.75,1560,1750,780,780,1904,0,47.6347,-122.355,1850,3600,494400
809000945,20150106T000000,6,1,1730,2760,1250,480,1918,0,47.6342,-122.353,1630,3200,563000
809001070,20150123T000000,3,1,1520,2500,1520,0,1912,0,47.6347,-122.352,1880,3600,550000
809001525,20140625T000000,4,1,2550,4000,2370,180,1905,0,47.6354,-122.353,2200,4000,890000
809002215,20140519T000000,5,2,3370,5000,2140,1230,1907,0,47.6373,-122.35,1920,3200,762000
809002435,20140808T000000,3,2.5,1940,4000,1940,0,1906,0,47.6372,-122.352,1440,4000,725000
809002485,20150327T000000,3,1.5,1140,4800,1140,0,1915,0,47.6368,-122.354,1260,4800,716000
809002765,20141022T000000,3,1,1180,3400,1180,0,1907,0,47.6376,-122.353,1440,3400,610000
818100030,20141204T000000,4,2.5,1930,7014,1930,0,1994,0,47.3921,-122.163,1990,7920,310000
818500490,20141009T000000,2,2.5,1240,3649,1240,0,1986,0,47.3241,-122.322,1400,3721,153503
822079033,20150422T000000,3,1.5,1250,219978,1250,0,1980,0,47.4056,-121.955,1930,210394,350000
823069074,20141223T000000,4,2.5,2660,65340,2660,0,1988,0,47.4969,-122.06,2850,74052,523000
824059083,20140902T000000,4,2,2850,14810,2490,360,1954,0,47.5892,-122.203,2430,10454,993000
824059140,20140527T000000,4,2.25,2290,10687,2290,0,1978,0,47.5878,-122.202,2290,10300,949880
824059211,20141117T000000,4,1.75,2150,9148,2150,0,1955,0,47.5828,-122.197,2370,9148,800000
824059277,20141215T000000,3,3.5,2600,11920,2600,0,1969,0,47.582,-122.194,2430,10050,985000
824069121,20141222T000000,5,3.5,3180,40946,1690,1490,1968,0,47.5833,-122.073,2430,29620,585000
824069156,20150429T000000,4,2,2000,46902,2000,0,1978,0,47.5851,-122.072,2420,38130,570000
824079032,20140626T000000,4,1.75,2085,174240,1610,475,1964,0,47.5753,-121.95,2690,174240,563500
825059271,20140910T000000,3,2.75,2980,12600,1590,1390,1941,2012,47.674,-122.196,1520,9660,900000
825069097,20140619T000000,3,2.5,2650,40705,2650,0,1994,0,47.668,-122.063,2550,42625,770000
825079019,20141203T000000,3,2.5,3360,218235,3360,0,1989,0,47.6601,-121.946,2650,220849,590000
826069002,20141029T000000,2,1,1350,368517,1350,0,1947,0,47.7617,-122.061,2330,104108,355000
826069046,20141107T000000,3,2,2100,72745,2100,0,1995,0,47.7479,-122.062,2290,54885,740000
826069085,20140903T000000,3,2.25,2080,50965,1590,490,1979,0,47.7506,-122.063,2270,51836,460000
826079094,20150324T000000,3,2,1400,218252,1400,0,1997,0,47.7576,-121.934,2230,218222,330000
835000055,20140620T000000,2,1,1020,5130,1020,0,1948,0,47.301,-122.226,1200,6497,175000
844001140,20141028T000000,3,1,1050,5233,1050,0,1906,0,47.3106,-121.999,970,7500,206000
853000261,20140619T000000,3,1,1330,5412,1330,0,1905,0,47.2053,-121.993,1710,10825,197500
853400240,20150325T000000,6,2.5,3010,17864,3010,0,1969,0,47.7209,-122.372,2560,11532,847000
859000110,20141002T000000,1,1,500,7440,500,0,1928,0,47.5252,-122.362,1350,7440,125000
859000160,20141203T000000,4,2,1720,2410,970,750,1930,2006,47.5252,-122.361,1160,1404,375000
865100055,20140612T000000,4,2.25,2460,44431,2460,0,1957,0,47.6042,-122.147,2830,44431,900000
868001295,20141029T000000,3,1.75,1660,10819,1240,420,1942,0,47.7045,-122.379,3110,11853,650000
869700320,20140806T000000,3,2.5,1260,3855,1260,0,1999,0,47.4908,-122.154,1310,3344,300000
869700370,20150410T000000,3,2.5,1630,3425,1630,0,1999,0,47.4913,-122.154,1420,3425,350000
871001105,20141022T000000,4,2.75,3160,7143,2100,1060,1933,0,47.6513,-122.406,2200,6122,845000
871001500,20140623T000000,4,2.25,2270,5102,1340,930,1954,0,47.6528,-122.408,1800,5102,735000
871001735,20140911T000000,4,2.25,1910,5120,1300,610,1954,0,47.6534,-122.409,1810,5153,650000
880000189,20140811T000000,3,2,1230,1340,1020,210,2003,0,47.526,-122.361,1260,1312,209000
898000200,20150402T000000,3,1,1200,7727,1200,0,1959,0,47.2021,-121.999,1300,7718,219950
908000260,20141117T000000,4,2.5,1870,5692,1870,0,2004,0,47.4334,-122.148,2390,5293,272000
913000340,20150102T000000,1,1,680,1638,680,0,1910,1992,47.5832,-122.399,1010,3621,252000
921049315,20140813T000000,3,1.75,1320,17390,1320,0,1956,0,47.3257,-122.296,1550,19265,199000
922049078,20141118T000000,1,1,870,26326,870,0,1939,0,47.4152,-122.3,1250,10608,157000
922069139,20150414T000000,2,1,1550,15250,1550,0,1920,0,47.407,-122.045,1520,34929,260000
923000265,20140806T000000,2,1,1430,8157,1150,280,1944,0,47.7256,-122.361,1820,8157,350000
925049360,20150428T000000,2,2,1270,3881,610,660,1926,0,47.6694,-122.298,1370,5000,512000
925059078,20140819T000000,3,2.5,2110,5608,1340,770,2013,0,47.6743,-122.184,2040,9363,604950
925059113,20140813T000000,3,2,2370,12196,2370,0,1970,0,47.6734,-122.176,1380,12196,490000
925059198,20140828T000000,3,2,1770,7200,1770,0,1967,0,47.6642,-122.173,2250,11250,514000
925059288,20150507T000000,3,2.5,2400,7745,2400,0,2001,0,47.6734,-122.173,2080,8615,750000
925069111,20150507T000000,3,1.75,1760,235224,1760,0,1973,0,47.6735,-122.041,2320,87120,568000
934300140,20150323T000000,4,1.5,2000,6778,1170,830,1962,0,47.3708,-122.311,1940,7531,284950
936000060,20141114T000000,5,1.75,2190,27260,2190,0,1947,1974,47.4546,-122.337,1620,39480,310000
943100260,20141120T000000,2,1,1000,10200,1000,0,1961,0,47.5687,-121.899,1150,13702,213000
943100262,20141030T000000,3,1,1190,11120,1190,0,1947,0,47.5687,-121.898,1230,12720,260000
945000250,20140613T000000,2,1,900,4600,900,0,1951,0,47.6918,-122.361,1060,4600,370000
952000055,20150206T000000,3,1,1500,5750,1050,450,1927,0,47.5677,-122.376,1500,5060,530000
952002765,20141114T000000,4,1.75,1720,3050,1040,680,1929,0,47.5654,-122.384,1570,6100,460000
952003285,20140805T000000,3,2.5,2440,5750,1980,460,2000,0,47.565,-122.381,1520,5750,679900
952003350,20150204T000000,3,1.75,1400,5750,1100,300,1915,0,47.5659,-122.38,1500,5175,507250
952003435,20140826T000000,2,1,820,4025,820,0,1922,0,47.5649,-122.38,1410,5750,420000
952003480,20141117T000000,4,1,1460,4600,780,680,1946,0,47.566,-122.38,1560,4600,445000
952003585,20150209T000000,4,3.5,3080,4945,2010,1070,2014,0,47.5662,-122.379,1220,4945,866500
952004745,20150304T000000,4,1,1070,5750,870,200,1923,0,47.564,-122.379,1270,5750,400800
952004875,20140602T000000,4,2.25,1990,4600,1420,570,1932,0,47.5638,-122.38,1810,5750,661000
952005224,20141105T000000,2,1,890,3271,890,0,1918,0,47.5631,-122.381,1190,5175,409000
952007069,20150121T000000,3,1.75,1230,1441,1010,220,2004,0,47.5626,-122.382,1170,1942,393500
984000710,20141022T000000,3,2,1560,8853,1560,0,1967,0,47.4312,-122.171,1610,8750,270000
984200590,20150310T000000,3,1.75,1500,10230,1500,0,1968,0,47.4349,-122.168,1770,8374,315001
984220240,20141125T000000,4,2.5,1820,7575,1220,600,1975,0,47.4339,-122.167,1840,7650,299000
984220370,20150326T000000,4,2.25,2090,8941,2090,0,1975,0,47.4332,-122.167,1890,7946,279000
985000900,20141105T000000,3,1.75,1520,7137,1520,0,1932,0,47.4924,-122.311,1240,8602,198500
985001015,20140604T000000,1,1,790,13062,790,0,1942,0,47.4919,-122.311,1240,7137,135000
985001266,20141215T000000,3,1.5,2210,11111,2210,0,1934,0,47.492,-122.309,1250,8422,250000
993000046,20140922T000000,3,2,1600,4510,990,610,1978,0,47.6939,-122.34,1580,4561,510000
993000090,20150414T000000,6,3.75,3810,6663,3810,0,1977,0,47.6938,-122.34,1610,4561,752000
993001332,20140903T000000,3,2.25,1430,1448,1430,0,2005,0,47.6916,-122.341,1430,1383,407000
993001629,20141117T000000,3,2.75,1120,881,1120,0,1999,0,47.6914,-122.343,1120,1087,265000
993002325,20140623T000000,2,1.5,950,4625,950,0,1949,0,47.6912,-122.34,1440,4625,430000
1003400245,20141201T000000,3,1,1130,9907,1130,0,1954,0,47.4362,-122.286,1320,9907,179950
1003600056,20141024T000000,4,2,1370,8837,1370,0,1955,0,47.4386,-122.285,1360,9000,239000
1003600080,20141107T000000,3,1,1010,9678,1010,0,1955,0,47.4396,-122.285,1010,9375,245000
1005000036,20140613T000000,3,1.75,1840,8601,920,920,1905,2014,47.5359,-122.276,1390,7452,285000
1015500300,20140515T000000,3,2.5,1870,7344,1470,400,1980,0,47.7265,-122.206,1930,7344,455000
1020069017,20150327T000000,4,1,1300,1651359,1300,0,1920,0,47.2313,-122.023,2560,425581,700000
1022059082,20140508T000000,3,1.75,1890,13860,1890,0,1966,0,47.4156,-122.149,1500,14536,307000
1022069058,20141009T000000,4,2,2430,199940,1310,1120,1961,0,47.4116,-122.029,2220,150282,449500
1023059223,20140725T000000,3,1,1640,12060,1640,0,1960,0,47.4941,-122.151,1680,9147,311000
1023059313,20150205T000000,3,2.5,1910,4755,1910,0,1997,0,47.4956,-122.162,2460,6099,390000
1023059324,20140623T000000,3,1,1170,11100,1170,0,1968,0,47.4954,-122.164,2080,8481,235000
1023059429,20150122T000000,4,2.5,2100,5857,2100,0,2002,0,47.4956,-122.163,2090,7779,380000
1023059511,20141020T000000,4,2.5,2900,6736,2900,0,2013,0,47.4954,-122.152,2900,6736,527000
1023079147,20140820T000000,4,2.25,2220,130244,2220,0,1989,0,47.4989,-121.9,2680,130680,652500
1023089140,20150106T000000,3,2,1740,41275,1740,0,1974,1989,47.4914,-121.763,2630,41275,665000
1023089228,20140717T000000,3,1.75,1250,13775,1250,0,1990,0,47.4981,-121.772,1260,13707,350000
1024000100,20150408T000000,3,2.5,1920,7200,1780,140,1997,0,47.5709,-122.408,2080,5000,900000
1024069037,20140915T000000,3,2,1600,16530,1600,0,1967,0,47.5821,-122.016,1850,41006,525000
1024069159,20150313T000000,3,1.75,1780,37801,1300,480,1977,0,47.5858,-122.015,2380,47480,526000
1024069162,20150416T000000,3,2,3250,50529,3250,0,1978,0,47.5849,-122.016,2370,47480,562000
1025049114,20140717T000000,3,2.25,1270,1566,1060,210,2014,0,47.6647,-122.284,1160,1327,625504
1025069192,20141105T000000,4,3.25,4030,57499,4030,0,2002,0,47.6617,-122.026,3470,57499,929000
1026049082,20141125T000000,4,2,2760,27631,1800,960,1978,0,47.7484,-122.291,2490,13158,500000
1036100100,20140702T000000,3,2.5,1900,7984,1900,0,1993,0,47.7433,-122.194,2650,9352,435000
1036400110,20140702T000000,3,2.25,2080,12134,1530,550,1973,0,47.6315,-122.102,2320,12400,605000
1049000060,20150105T000000,3,2,1260,5612,1260,0,1972,0,47.7362,-122.179,1640,4745,325000
1049010300,20150427T000000,4,2,1650,4745,1130,520,1972,0,47.7359,-122.18,1650,5184,435000
1049010390,20150319T000000,3,2,1260,5460,1260,0,1972,0,47.7355,-122.18,1510,5460,505000
1061500110,20150423T000000,3,1,1030,15264,1030,0,1962,0,47.5016,-122.168,1430,14840,240000
1062100075,20150503T000000,2,1,980,5000,980,0,1950,0,47.7518,-122.279,1600,5965,455000
1062100116,20150121T000000,3,2.5,1640,5097,1640,0,1969,0,47.7522,-122.278,1880,6000,475000
1066600025,20141029T000000,3,1.75,1810,10800,1210,600,1968,0,47.5236,-122.184,1800,10800,387000
1066600045,20140904T000000,3,1,1240,10800,1240,0,1959,0,47.5233,-122.185,1810,10800,350000
1068000110,20150429T000000,3,2.25,2060,7080,1800,260,1940,0,47.6455,-122.409,3070,7500,978500
1072010350,20140828T000000,5,2.5,2760,11340,2760,0,1978,0,47.4769,-122.141,2470,11340,380000
1072030510,20140829T000000,4,2.25,2240,12650,1730,510,1981,0,47.4777,-122.142,2150,12650,415000
1075100090,20140924T000000,3,2,1710,8910,1710,0,1953,0,47.7719,-122.338,1430,8493,390000
1081200350,20141003T000000,4,1.75,1760,11180,1760,0,1968,0,47.4715,-122.118,1730,11180,320000
1081300200,20140509T000000,3,2.25,1640,11050,1640,0,1972,0,47.4723,-122.121,1870,11050,352000
1081300370,20150427T000000,4,2,1850,11700,1850,0,1969,0,47.4702,-122.12,2110,11700,385000
1085610030,20140801T000000,4,2.5,2790,74495,2790,0,1997,0,47.6628,-122.056,2790,24643,725500
1086100100,20140811T000000,3,1,1060,8625,1060,0,1962,1997,47.6615,-122.179,2010,8901,476500
1087700030,20140619T000000,3,1.75,1610,11200,1610,0,1955,0,47.6641,-122.176,1610,11200,450000
1088000030,20141203T000000,4,2.25,1990,8548,1990,0,1973,0,47.667,-122.178,2320,8926,435000
1088650310,20150127T000000,4,2.5,2320,5493,2320,0,2004,0,47.7727,-122.229,2450,5471,530000
1099610260,20140826T000000,4,1.75,1250,12705,1250,0,1971,0,47.302,-122.382,1390,8550,212000
1099611230,20140912T000000,4,1.5,1160,6400,1160,0,1975,0,47.3036,-122.378,1160,6400,199000
1102000196,20140527T000000,4,2.75,1720,6270,1720,0,1978,0,47.5458,-122.268,2130,8700,477000
1105000011,20141209T000000,5,3,2140,5937,1280,860,1978,0,47.5459,-122.27,1820,6710,367777
1105000233,20140906T000000,2,1,940,9330,940,0,1941,0,47.5445,-122.273,1900,6145,255000
1105000296,20141229T000000,2,1,720,5913,720,0,1920,0,47.5447,-122.27,1560,6600,230000
1105000588,20150421T000000,3,1,1400,3538,800,600,1953,0,47.5405,-122.27,1620,6331,349500
1105000745,20150123T000000,3,1.5,1570,10824,1570,0,1908,0,47.54,-122.275,1530,8125,227064
1109000390,20150310T000000,3,1.5,2390,4600,1750,640,1920,1995,47.5383,-122.268,1690,5220,420000
1112000031,20150318T000000,3,2.25,1990,4977,1990,0,2012,0,47.5404,-122.268,1280,5000,715000
1112000125,20140930T000000,1,1,1090,8750,1090,0,1924,0,47.54,-122.269,1830,5000,463500
1115300070,20141106T000000,4,3.5,3040,8414,2420,620,2010,0,47.5222,-122.157,3470,8066,684000
1115300270,20150428T000000,6,3.75,4210,6105,3280,930,2008,0,47.5211,-122.157,3820,6368,900000
1115400090,20140821T000000,3,2.5,2060,8893,2060,0,1987,0,47.5615,-122.165,2650,8500,610000
