"iid";"id";"gender";"order";"age_o";"age";"race";"sports";"tvsports";"dining";"art";"hiking";"reading";"tv";"theater";"movies";"music";"shopping";"yoga";"fun";"goal"
28;8;0;8;24;26;2;;;;;;;;;;;;;4.0;
28;8;0;12;24;26;2;;;;;;;;;;;;;4.0;
28;8;0;15;28;26;2;;;;;;;;;;;;;3.0;
28;8;0;2;26;26;2;;;;;;;;;;;;;8.0;
28;8;0;9;30;26;2;;;;;;;;;;;;;5.0;
28;8;0;13;22;26;2;;;;;;;;;;;;;6.0;
28;8;0;16;25;26;2;;;;;;;;;;;;;5.5;
28;8;0;1;27;26;2;;;;;;;;;;;;;5.0;
28;8;0;10;23;26;2;;;;;;;;;;;;;4.0;
28;8;0;11;21;26;2;;;;;;;;;;;;;;
28;8;0;6;28;26;2;;;;;;;;;;;;;5.0;
28;8;0;7;28;26;2;;;;;;;;;;;;;5.0;
28;8;0;14;23;26;2;;;;;;;;;;;;;5.0;
29;9;0;10;25;22;2;8;9;7;6;2;7;7;5;7;8;9;5;4.0;1
29;9;0;11;30;22;2;8;9;7;6;2;7;7;5;7;8;9;5;3.0;1
29;9;0;12;23;22;2;8;9;7;6;2;7;7;5;7;8;9;5;5.0;1
29;9;0;15;24;22;2;8;9;7;6;2;7;7;5;7;8;9;5;3.0;1
29;9;0;3;24;22;2;8;9;7;6;2;7;7;5;7;8;9;5;3.0;1
29;9;0;6;28;22;2;8;9;7;6;2;7;7;5;7;8;9;5;4.0;1
29;9;0;9;26;22;2;8;9;7;6;2;7;7;5;7;8;9;5;5.0;1
29;9;0;16;30;22;2;8;9;7;6;2;7;7;5;7;8;9;5;7.0;1
29;9;0;4;22;22;2;8;9;7;6;2;7;7;5;7;8;9;5;8.0;1
29;9;0;7;25;22;2;8;9;7;6;2;7;7;5;7;8;9;5;8.0;1
29;9;0;8;27;22;2;8;9;7;6;2;7;7;5;7;8;9;5;7.0;1
29;9;0;1;23;22;2;8;9;7;6;2;7;7;5;7;8;9;5;4.0;1
29;9;0;2;21;22;2;8;9;7;6;2;7;7;5;7;8;9;5;5.0;1
29;9;0;13;28;22;2;8;9;7;6;2;7;7;5;7;8;9;5;5.0;1
29;9;0;14;28;22;2;8;9;7;6;2;7;7;5;7;8;9;5;4.0;1
29;9;0;5;23;22;2;8;9;7;6;2;7;7;5;7;8;9;5;6.0;1
30;10;0;16;25;23;2;5;6;7;4;2;8;5;7;7;9;6;4;5.0;1
30;10;0;1;30;23;2;5;6;7;4;2;8;5;7;7;9;6;4;5.0;1
30;10;0;2;23;23;2;5;6;7;4;2;8;5;7;7;9;6;4;7.0;1
30;10;0;5;24;23;2;5;6;7;4;2;8;5;7;7;9;6;4;5.0;1
30;10;0;9;24;23;2;5;6;7;4;2;8;5;7;7;9;6;4;5.0;1
30;10;0;12;28;23;2;5;6;7;4;2;8;5;7;7;9;6;4;2.0;1
30;10;0;15;26;23;2;5;6;7;4;2;8;5;7;7;9;6;4;7.0;1
30;10;0;6;30;23;2;5;6;7;4;2;8;5;7;7;9;6;4;7.0;1
30;10;0;10;22;23;2;5;6;7;4;2;8;5;7;7;9;6;4;7.0;1
30;10;0;13;25;23;2;5;6;7;4;2;8;5;7;7;9;6;4;7.0;1
30;10;0;14;27;23;2;5;6;7;4;2;8;5;7;7;9;6;4;8.0;1
30;10;0;7;23;23;2;5;6;7;4;2;8;5;7;7;9;6;4;2.0;1
30;10;0;8;21;23;2;5;6;7;4;2;8;5;7;7;9;6;4;6.0;1
30;10;0;3;28;23;2;5;6;7;4;2;8;5;7;7;9;6;4;7.0;1
30;10;0;4;28;23;2;5;6;7;4;2;8;5;7;7;9;6;4;4.0;1
30;10;0;11;23;23;2;5;6;7;4;2;8;5;7;7;9;6;4;8.0;1
31;11;0;9;25;24;2;3;3;10;7;7;6;8;8;8;7;10;6;6.0;1
31;11;0;10;30;24;2;3;3;10;7;7;6;8;8;8;7;10;6;3.0;1
31;11;0;11;23;24;2;3;3;10;7;7;6;8;8;8;7;10;6;5.0;1
31;11;0;14;24;24;2;3;3;10;7;7;6;8;8;8;7;10;6;5.0;1
31;11;0;2;24;24;2;3;3;10;7;7;6;8;8;8;7;10;6;5.0;1
31;11;0;5;28;24;2;3;3;10;7;7;6;8;8;8;7;10;6;3.0;1
31;11;0;8;26;24;2;3;3;10;7;7;6;8;8;8;7;10;6;7.0;1
31;11;0;15;30;24;2;3;3;10;7;7;6;8;8;8;7;10;6;2.0;1
31;11;0;3;22;24;2;3;3;10;7;7;6;8;8;8;7;10;6;8.0;1
31;11;0;6;25;24;2;3;3;10;7;7;6;8;8;8;7;10;6;6.0;1
31;11;0;7;27;24;2;3;3;10;7;7;6;8;8;8;7;10;6;9.0;1
31;11;0;16;23;24;2;3;3;10;7;7;6;8;8;8;7;10;6;5.0;1
31;11;0;1;21;24;2;3;3;10;7;7;6;8;8;8;7;10;6;5.0;1
31;11;0;12;28;24;2;3;3;10;7;7;6;8;8;8;7;10;6;6.0;1
31;11;0;13;28;24;2;3;3;10;7;7;6;8;8;8;7;10;6;4.0;1
31;11;0;4;23;24;2;3;3;10;7;7;6;8;8;8;7;10;6;10.0;1
32;12;0;2;25;27;4;4;1;9;5;1;9;6;6;7;8;10;9;9.0;1
32;12;0;3;30;27;4;4;1;9;5;1;9;6;6;7;8;10;9;;1
32;12;0;4;23;27;4;4;1;9;5;1;9;6;6;7;8;10;9;7.0;1
32;12;0;7;24;27;4;4;1;9;5;1;9;6;6;7;8;10;9;6.0;1
32;12;0;11;24;27;4;4;1;9;5;1;9;6;6;7;8;10;9;5.0;1
32;12;0;14;28;27;4;4;1;9;5;1;9;6;6;7;8;10;9;5.0;1
32;12;0;1;26;27;4;4;1;9;5;1;9;6;6;7;8;10;9;;1
32;12;0;8;30;27;4;4;1;9;5;1;9;6;6;7;8;10;9;7.0;1
32;12;0;12;22;27;4;4;1;9;5;1;9;6;6;7;8;10;9;9.0;1
32;12;0;15;25;27;4;4;1;9;5;1;9;6;6;7;8;10;9;9.0;1
32;12;0;16;27;27;4;4;1;9;5;1;9;6;6;7;8;10;9;9.0;1
32;12;0;9;23;27;4;4;1;9;5;1;9;6;6;7;8;10;9;6.0;1
32;12;0;10;21;27;4;4;1;9;5;1;9;6;6;7;8;10;9;6.0;1
32;12;0;5;28;27;4;4;1;9;5;1;9;6;6;7;8;10;9;8.0;1
32;12;0;6;28;27;4;4;1;9;5;1;9;6;6;7;8;10;9;8.0;1
32;12;0;13;23;27;4;4;1;9;5;1;9;6;6;7;8;10;9;9.0;1
33;13;0;3;25;30;2;4;6;7;6;6;10;10;8;8;6;7;9;10.0;6
33;13;0;4;30;30;2;4;6;7;6;6;10;10;8;8;6;7;9;4.0;6
33;13;0;5;23;30;2;4;6;7;6;6;10;10;8;8;6;7;9;6.0;6
33;13;0;8;24;30;2;4;6;7;6;6;10;10;8;8;6;7;9;5.0;6
33;13;0;12;24;30;2;4;6;7;6;6;10;10;8;8;6;7;9;2.0;6
33;13;0;15;28;30;2;4;6;7;6;6;10;10;8;8;6;7;9;3.0;6
33;13;0;2;26;30;2;4;6;7;6;6;10;10;8;8;6;7;9;5.0;6
33;13;0;9;30;30;2;4;6;7;6;6;10;10;8;8;6;7;9;7.0;6
33;13;0;13;22;30;2;4;6;7;6;6;10;10;8;8;6;7;9;6.0;6
33;13;0;16;25;30;2;4;6;7;6;6;10;10;8;8;6;7;9;5.0;6
33;13;0;1;27;30;2;4;6;7;6;6;10;10;8;8;6;7;9;7.0;6
33;13;0;10;23;30;2;4;6;7;6;6;10;10;8;8;6;7;9;1.0;6
33;13;0;11;21;30;2;4;6;7;6;6;10;10;8;8;6;7;9;9.0;6
33;13;0;6;28;30;2;4;6;7;6;6;10;10;8;8;6;7;9;6.0;6
33;13;0;7;28;30;2;4;6;7;6;6;10;10;8;8;6;7;9;5.0;6
33;13;0;14;23;30;2;4;6;7;6;6;10;10;8;8;6;7;9;6.0;6
34;14;0;4;25;21;4;7;6;7;4;5;7;6;9;10;7;7;7;4.0;1
34;14;0;5;30;21;4;7;6;7;4;5;7;6;9;10;7;7;7;4.0;1
34;14;0;6;23;21;4;7;6;7;4;5;7;6;9;10;7;7;7;6.0;1
34;14;0;9;24;21;4;7;6;7;4;5;7;6;9;10;7;7;7;4.0;1
34;14;0;13;24;21;4;7;6;7;4;5;7;6;9;10;7;7;7;4.0;1
34;14;0;16;28;21;4;7;6;7;4;5;7;6;9;10;7;7;7;5.0;1
34;14;0;3;26;21;4;7;6;7;4;5;7;6;9;10;7;7;7;7.0;1
34;14;0;10;30;21;4;7;6;7;4;5;7;6;9;10;7;7;7;3.0;1
34;14;0;14;22;21;4;7;6;7;4;5;7;6;9;10;7;7;7;3.0;1
34;14;0;1;25;21;4;7;6;7;4;5;7;6;9;10;7;7;7;7.0;1
34;14;0;2;27;21;4;7;6;7;4;5;7;6;9;10;7;7;7;6.0;1
34;14;0;11;23;21;4;7;6;7;4;5;7;6;9;10;7;7;7;2.0;1
34;14;0;12;21;21;4;7;6;7;4;5;7;6;9;10;7;7;7;4.0;1
34;14;0;7;28;21;4;7;6;7;4;5;7;6;9;10;7;7;7;3.0;1
34;14;0;8;28;21;4;7;6;7;4;5;7;6;9;10;7;7;7;5.0;1
34;14;0;15;23;21;4;7;6;7;4;5;7;6;9;10;7;7;7;6.0;1
35;15;0;1;25;25;2;9;7;8;8;5;7;9;8;8;7;8;3;7.0;1
35;15;0;2;30;25;2;9;7;8;8;5;7;9;8;8;7;8;3;6.0;1
35;15;0;3;23;25;2;9;7;8;8;5;7;9;8;8;7;8;3;8.0;1
35;15;0;6;24;25;2;9;7;8;8;5;7;9;8;8;7;8;3;8.0;1
35;15;0;10;24;25;2;9;7;8;8;5;7;9;8;8;7;8;3;7.0;1
35;15;0;13;28;25;2;9;7;8;8;5;7;9;8;8;7;8;3;7.0;1
35;15;0;16;26;25;2;9;7;8;8;5;7;9;8;8;7;8;3;9.0;1
35;15;0;7;30;25;2;9;7;8;8;5;7;9;8;8;7;8;3;8.0;1
35;15;0;11;22;25;2;9;7;8;8;5;7;9;8;8;7;8;3;8.0;1
35;15;0;14;25;25;2;9;7;8;8;5;7;9;8;8;7;8;3;9.0;1
35;15;0;15;27;25;2;9;7;8;8;5;7;9;8;8;7;8;3;10.0;1
35;15;0;8;23;25;2;9;7;8;8;5;7;9;8;8;7;8;3;6.0;1
35;15;0;9;21;25;2;9;7;8;8;5;7;9;8;8;7;8;3;7.0;1
35;15;0;4;28;25;2;9;7;8;8;5;7;9;8;8;7;8;3;8.0;1
35;15;0;5;28;25;2;9;7;8;8;5;7;9;8;8;7;8;3;6.0;1
35;15;0;12;23;25;2;9;7;8;8;5;7;9;8;8;7;8;3;8.0;1
36;16;0;7;25;26;2;6;1;6;7;7;9;1;9;6;7;5;1;3.0;2
36;16;0;8;30;26;2;6;1;6;7;7;9;1;9;6;7;5;1;1.0;2
36;16;0;9;23;26;2;6;1;6;7;7;9;1;9;6;7;5;1;1.0;2
36;16;0;12;24;26;2;6;1;6;7;7;9;1;9;6;7;5;1;1.0;2
36;16;0;16;24;26;2;6;1;6;7;7;9;1;9;6;7;5;1;1.0;2
36;16;0;3;28;26;2;6;1;6;7;7;9;1;9;6;7;5;1;2.0;2
36;16;0;6;26;26;2;6;1;6;7;7;9;1;9;6;7;5;1;3.0;2
36;16;0;13;30;26;2;6;1;6;7;7;9;1;9;6;7;5;1;1.0;2
36;16;0;1;22;26;2;6;1;6;7;7;9;1;9;6;7;5;1;2.0;2
36;16;0;4;25;26;2;6;1;6;7;7;9;1;9;6;7;5;1;8.0;2
36;16;0;5;27;26;2;6;1;6;7;7;9;1;9;6;7;5;1;5.0;2
36;16;0;14;23;26;2;6;1;6;7;7;9;1;9;6;7;5;1;2.0;2
36;16;0;15;21;26;2;6;1;6;7;7;9;1;9;6;7;5;1;2.0;2
36;16;0;10;28;26;2;6;1;6;7;7;9;1;9;6;7;5;1;5.0;2
36;16;0;11;28;26;2;6;1;6;7;7;9;1;9;6;7;5;1;4.0;2
36;16;0;2;23;26;2;6;1;6;7;7;9;1;9;6;7;5;1;6.0;2
37;17;0;12;25;27;2;6;4;10;8;7;5;6;10;7;7;4;9;4.0;2
37;17;0;13;30;27;2;6;4;10;8;7;5;6;10;7;7;4;9;3.0;2
37;17;0;14;23;27;2;6;4;10;8;7;5;6;10;7;7;4;9;7.0;2
37;17;0;1;24;27;2;6;4;10;8;7;5;6;10;7;7;4;9;2.0;2
37;17;0;5;24;27;2;6;4;10;8;7;5;6;10;7;7;4;9;6.0;2
37;17;0;8;28;27;2;6;4;10;8;7;5;6;10;7;7;4;9;4.0;2
37;17;0;11;26;27;2;6;4;10;8;7;5;6;10;7;7;4;9;7.0;2
37;17;0;2;30;27;2;6;4;10;8;7;5;6;10;7;7;4;9;6.0;2
37;17;0;6;22;27;2;6;4;10;8;7;5;6;10;7;7;4;9;9.0;2
37;17;0;9;25;27;2;6;4;10;8;7;5;6;10;7;7;4;9;4.0;2
37;17;0;10;27;27;2;6;4;10;8;7;5;6;10;7;7;4;9;8.0;2
37;17;0;3;23;27;2;6;4;10;8;7;5;6;10;7;7;4;9;7.0;2
37;17;0;4;21;27;2;6;4;10;8;7;5;6;10;7;7;4;9;6.0;2
37;17;0;15;28;27;2;6;4;10;8;7;5;6;10;7;7;4;9;4.0;2
37;17;0;16;28;27;2;6;4;10;8;7;5;6;10;7;7;4;9;2.0;2
37;17;0;7;23;27;2;6;4;10;8;7;5;6;10;7;7;4;9;7.0;2
38;19;0;15;25;23;1;7;2;10;2;7;2;8;8;10;10;10;2;3.0;1
38;19;0;16;30;23;1;7;2;10;2;7;2;8;8;10;10;10;2;1.0;1
38;19;0;1;23;23;1;7;2;10;2;7;2;8;8;10;10;10;2;7.0;1
38;19;0;4;24;23;1;7;2;10;2;7;2;8;8;10;10;10;2;4.0;1
38;19;0;8;24;23;1;7;2;10;2;7;2;8;8;10;10;10;2;4.0;1
38;19;0;11;28;23;1;7;2;10;2;7;2;8;8;10;10;10;2;3.0;1
38;19;0;14;26;23;1;7;2;10;2;7;2;8;8;10;10;10;2;9.0;1
38;19;0;5;30;23;1;7;2;10;2;7;2;8;8;10;10;10;2;7.0;1
38;19;0;9;22;23;1;7;2;10;2;7;2;8;8;10;10;10;2;8.0;1
38;19;0;12;25;23;1;7;2;10;2;7;2;8;8;10;10;10;2;8.0;1
38;19;0;13;27;23;1;7;2;10;2;7;2;8;8;10;10;10;2;9.0;1
38;19;0;6;23;23;1;7;2;10;2;7;2;8;8;10;10;10;2;8.0;1
38;19;0;7;21;23;1;7;2;10;2;7;2;8;8;10;10;10;2;3.0;1
38;19;0;2;28;23;1;7;2;10;2;7;2;8;8;10;10;10;2;3.0;1
38;19;0;3;28;23;1;7;2;10;2;7;2;8;8;10;10;10;2;5.0;1
38;19;0;10;23;23;1;7;2;10;2;7;2;8;8;10;10;10;2;8.0;1
39;20;0;16;25;24;3;3;2;10;8;7;10;9;9;10;9;10;1;9.0;5
39;20;0;1;30;24;3;3;2;10;8;7;10;9;9;10;9;10;1;6.0;5
39;20;0;2;23;24;3;3;2;10;8;7;10;9;9;10;9;10;1;7.0;5
39;20;0;5;24;24;3;3;2;10;8;7;10;9;9;10;9;10;1;7.0;5
39;20;0;9;24;24;3;3;2;10;8;7;10;9;9;10;9;10;1;4.0;5
39;20;0;12;28;24;3;3;2;10;8;7;10;9;9;10;9;10;1;1.0;5
39;20;0;15;26;24;3;3;2;10;8;7;10;9;9;10;9;10;1;9.0;5
39;20;0;6;30;24;3;3;2;10;8;7;10;9;9;10;9;10;1;8.0;5
39;20;0;10;22;24;3;3;2;10;8;7;10;9;9;10;9;10;1;7.0;5
39;20;0;13;25;24;3;3;2;10;8;7;10;9;9;10;9;10;1;7.0;5
39;20;0;14;27;24;3;3;2;10;8;7;10;9;9;10;9;10;1;10.0;5
39;20;0;7;23;24;3;3;2;10;8;7;10;9;9;10;9;10;1;1.0;5
39;20;0;8;21;24;3;3;2;10;8;7;10;9;9;10;9;10;1;6.0;5
39;20;0;3;28;24;3;3;2;10;8;7;10;9;9;10;9;10;1;5.0;5
39;20;0;4;28;24;3;3;2;10;8;7;10;9;9;10;9;10;1;5.0;5
39;20;0;11;23;24;3;3;2;10;8;7;10;9;9;10;9;10;1;10.0;5
40;1;1;8;21;25;4;4;9;7;8;5;7;5;5;8;10;4;2;6.0;2
40;1;1;10;27;25;4;4;9;7;8;5;7;5;5;8;10;4;2;8.0;2
40;1;1;6;21;25;4;4;9;7;8;5;7;5;5;8;10;4;2;7.0;2
40;1;1;13;27;25;4;4;9;7;8;5;7;5;5;8;10;4;2;9.0;2
40;1;1;15;25;25;4;4;9;7;8;5;7;5;5;8;10;4;2;9.0;2
40;1;1;16;23;25;4;4;9;7;8;5;7;5;5;8;10;4;2;8.0;2
40;1;1;7;22;25;4;4;9;7;8;5;7;5;5;8;10;4;2;8.0;2
40;1;1;4;26;25;4;4;9;7;8;5;7;5;5;8;10;4;2;8.0;2
40;1;1;12;22;25;4;4;9;7;8;5;7;5;5;8;10;4;2;4.0;2
40;1;1;18;23;25;4;4;9;7;8;5;7;5;5;8;10;4;2;7.0;2
40;1;1;11;24;25;4;4;9;7;8;5;7;5;5;8;10;4;2;4.0;2
40;1;1;2;27;25;4;4;9;7;8;5;7;5;5;8;10;4;2;7.0;2
40;1;1;3;30;25;4;4;9;7;8;5;7;5;5;8;10;4;2;8.0;2
40;1;1;5;21;25;4;4;9;7;8;5;7;5;5;8;10;4;2;8.0;2
40;1;1;1;25;25;4;4;9;7;8;5;7;5;5;8;10;4;2;5.0;2
40;1;1;9;26;25;4;4;9;7;8;5;7;5;5;8;10;4;2;7.0;2
40;1;1;14;27;25;4;4;9;7;8;5;7;5;5;8;10;4;2;7.0;2
40;1;1;17;23;25;4;4;9;7;8;5;7;5;5;8;10;4;2;9.0;2
40;1;1;19;24;25;4;4;9;7;8;5;7;5;5;8;10;4;2;10.0;2
41;2;1;10;21;30;4;5;5;5;5;5;6;6;6;6;5;5;1;5.0;2
41;2;1;12;27;30;4;5;5;5;5;5;6;6;6;6;5;5;1;5.0;2
41;2;1;8;21;30;4;5;5;5;5;5;6;6;6;6;5;5;1;8.0;2
41;2;1;15;27;30;4;5;5;5;5;5;6;6;6;6;5;5;1;5.0;2
41;2;1;17;25;30;4;5;5;5;5;5;6;6;6;6;5;5;1;5.0;2
41;2;1;18;23;30;4;5;5;5;5;5;6;6;6;6;5;5;1;5.0;2
41;2;1;9;22;30;4;5;5;5;5;5;6;6;6;6;5;5;1;8.0;2
41;2;1;6;26;30;4;5;5;5;5;5;6;6;6;6;5;5;1;8.0;2
41;2;1;14;22;30;4;5;5;5;5;5;6;6;6;6;5;5;1;8.0;2
41;2;1;1;23;30;4;5;5;5;5;5;6;6;6;6;5;5;1;10.0;2
41;2;1;13;24;30;4;5;5;5;5;5;6;6;6;6;5;5;1;8.0;2
41;2;1;4;27;30;4;5;5;5;5;5;6;6;6;6;5;5;1;10.0;2
41;2;1;5;30;30;4;5;5;5;5;5;6;6;6;6;5;5;1;10.0;2
41;2;1;7;21;30;4;5;5;5;5;5;6;6;6;6;5;5;1;10.0;2
41;2;1;3;25;30;4;5;5;5;5;5;6;6;6;6;5;5;1;5.0;2
41;2;1;11;26;30;4;5;5;5;5;5;6;6;6;6;5;5;1;5.0;2
41;2;1;16;27;30;4;5;5;5;5;5;6;6;6;6;5;5;1;5.0;2
41;2;1;19;23;30;4;5;5;5;5;5;6;6;6;6;5;5;1;5.0;2
41;2;1;2;24;30;4;5;5;5;5;5;6;6;6;6;5;5;1;10.0;2
42;3;1;11;21;23;4;1;1;5;3;3;9;8;5;7;5;2;1;5.0;2
42;3;1;13;27;23;4;1;1;5;3;3;9;8;5;7;5;2;1;5.0;2
42;3;1;9;21;23;4;1;1;5;3;3;9;8;5;7;5;2;1;8.0;2
42;3;1;16;27;23;4;1;1;5;3;3;9;8;5;7;5;2;1;9.0;2
42;3;1;18;25;23;4;1;1;5;3;3;9;8;5;7;5;2;1;7.0;2
42;3;1;19;23;23;4;1;1;5;3;3;9;8;5;7;5;2;1;9.0;2
42;3;1;10;22;23;4;1;1;5;3;3;9;8;5;7;5;2;1;9.0;2
42;3;1;7;26;23;4;1;1;5;3;3;9;8;5;7;5;2;1;8.0;2
42;3;1;15;22;23;4;1;1;5;3;3;9;8;5;7;5;2;1;5.0;2
42;3;1;2;23;23;4;1;1;5;3;3;9;8;5;7;5;2;1;6.0;2
42;3;1;14;24;23;4;1;1;5;3;3;9;8;5;7;5;2;1;2.0;2
42;3;1;5;27;23;4;1;1;5;3;3;9;8;5;7;5;2;1;8.0;2
42;3;1;6;30;23;4;1;1;5;3;3;9;8;5;7;5;2;1;8.0;2
42;3;1;8;21;23;4;1;1;5;3;3;9;8;5;7;5;2;1;6.0;2
42;3;1;4;25;23;4;1;1;5;3;3;9;8;5;7;5;2;1;7.0;2
42;3;1;12;26;23;4;1;1;5;3;3;9;8;5;7;5;2;1;5.0;2
42;3;1;17;27;23;4;1;1;5;3;3;9;8;5;7;5;2;1;6.0;2
42;3;1;1;23;23;4;1;1;5;3;3;9;8;5;7;5;2;1;8.0;2
42;3;1;3;24;23;4;1;1;5;3;3;9;8;5;7;5;2;1;6.0;2
43;4;1;14;21;24;2;8;9;5;7;2;9;6;7;4;5;2;1;4.0;6
43;4;1;16;27;24;2;8;9;5;7;2;9;6;7;4;5;2;1;3.0;6
43;4;1;12;21;24;2;8;9;5;7;2;9;6;7;4;5;2;1;4.0;6
43;4;1;19;27;24;2;8;9;5;7;2;9;6;7;4;5;2;1;4.0;6
43;4;1;2;25;24;2;8;9;5;7;2;9;6;7;4;5;2;1;6.0;6
43;4;1;3;23;24;2;8;9;5;7;2;9;6;7;4;5;2;1;5.0;6
43;4;1;13;22;24;2;8;9;5;7;2;9;6;7;4;5;2;1;7.0;6
43;4;1;10;26;24;2;8;9;5;7;2;9;6;7;4;5;2;1;4.0;6
43;4;1;18;22;24;2;8;9;5;7;2;9;6;7;4;5;2;1;4.0;6
43;4;1;5;23;24;2;8;9;5;7;2;9;6;7;4;5;2;1;3.0;6
43;4;1;17;24;24;2;8;9;5;7;2;9;6;7;4;5;2;1;6.0;6
43;4;1;8;27;24;2;8;9;5;7;2;9;6;7;4;5;2;1;4.0;6
43;4;1;9;30;24;2;8;9;5;7;2;9;6;7;4;5;2;1;3.0;6
43;4;1;11;21;24;2;8;9;5;7;2;9;6;7;4;5;2;1;6.0;6
43;4;1;7;25;24;2;8;9;5;7;2;9;6;7;4;5;2;1;3.0;6
43;4;1;15;26;24;2;8;9;5;7;2;9;6;7;4;5;2;1;4.0;6
43;4;1;1;27;24;2;8;9;5;7;2;9;6;7;4;5;2;1;3.0;6
43;4;1;4;23;24;2;8;9;5;7;2;9;6;7;4;5;2;1;6.0;6
43;4;1;6;24;24;2;8;9;5;7;2;9;6;7;4;5;2;1;7.0;6
44;5;1;18;21;24;2;9;1;7;8;10;8;1;7;3;1;6;8;6.0;1
44;5;1;1;27;24;2;9;1;7;8;10;8;1;7;3;1;6;8;6.0;1
44;5;1;16;21;24;2;9;1;7;8;10;8;1;7;3;1;6;8;10.0;1
44;5;1;4;27;24;2;9;1;7;8;10;8;1;7;3;1;6;8;7.0;1
44;5;1;6;25;24;2;9;1;7;8;10;8;1;7;3;1;6;8;7.0;1
44;5;1;7;23;24;2;9;1;7;8;10;8;1;7;3;1;6;8;8.0;1
44;5;1;17;22;24;2;9;1;7;8;10;8;1;7;3;1;6;8;7.0;1
44;5;1;14;26;24;2;9;1;7;8;10;8;1;7;3;1;6;8;5.0;1
44;5;1;3;22;24;2;9;1;7;8;10;8;1;7;3;1;6;8;6.0;1
44;5;1;9;23;24;2;9;1;7;8;10;8;1;7;3;1;6;8;7.0;1
44;5;1;2;24;24;2;9;1;7;8;10;8;1;7;3;1;6;8;6.0;1
44;5;1;12;27;24;2;9;1;7;8;10;8;1;7;3;1;6;8;7.0;1
44;5;1;13;30;24;2;9;1;7;8;10;8;1;7;3;1;6;8;6.0;1
44;5;1;15;21;24;2;9;1;7;8;10;8;1;7;3;1;6;8;7.0;1
44;5;1;11;25;24;2;9;1;7;8;10;8;1;7;3;1;6;8;;1
44;5;1;19;26;24;2;9;1;7;8;10;8;1;7;3;1;6;8;5.0;1
44;5;1;5;27;24;2;9;1;7;8;10;8;1;7;3;1;6;8;5.0;1
44;5;1;8;23;24;2;9;1;7;8;10;8;1;7;3;1;6;8;7.0;1
44;5;1;10;24;24;2;9;1;7;8;10;8;1;7;3;1;6;8;5.0;1
45;6;1;3;21;28;2;9;7;6;6;6;6;7;6;7;6;6;3;7.0;2
45;6;1;5;27;28;2;9;7;6;6;6;6;7;6;7;6;6;3;5.0;2
45;6;1;1;21;28;2;9;7;6;6;6;6;7;6;7;6;6;3;6.0;2
45;6;1;8;27;28;2;9;7;6;6;6;6;7;6;7;6;6;3;6.0;2
45;6;1;10;25;28;2;9;7;6;6;6;6;7;6;7;6;6;3;7.0;2
45;6;1;11;23;28;2;9;7;6;6;6;6;7;6;7;6;6;3;7.0;2
45;6;1;2;22;28;2;9;7;6;6;6;6;7;6;7;6;6;3;8.0;2
45;6;1;18;26;28;2;9;7;6;6;6;6;7;6;7;6;6;3;6.0;2
45;6;1;7;22;28;2;9;7;6;6;6;6;7;6;7;6;6;3;7.0;2
45;6;1;13;23;28;2;9;7;6;6;6;6;7;6;7;6;6;3;6.0;2
45;6;1;6;24;28;2;9;7;6;6;6;6;7;6;7;6;6;3;7.0;2
45;6;1;16;27;28;2;9;7;6;6;6;6;7;6;7;6;6;3;8.0;2
45;6;1;17;30;28;2;9;7;6;6;6;6;7;6;7;6;6;3;5.0;2
45;6;1;19;21;28;2;9;7;6;6;6;6;7;6;7;6;6;3;7.0;2
45;6;1;15;25;28;2;9;7;6;6;6;6;7;6;7;6;6;3;6.0;2
45;6;1;4;26;28;2;9;7;6;6;6;6;7;6;7;6;6;3;7.0;2
45;6;1;9;27;28;2;9;7;6;6;6;6;7;6;7;6;6;3;6.0;2
45;6;1;12;23;28;2;9;7;6;6;6;6;7;6;7;6;6;3;9.0;2
45;6;1;14;24;28;2;9;7;6;6;6;6;7;6;7;6;6;3;5.0;2
46;7;1;7;21;26;2;10;7;6;7;8;7;4;4;6;6;2;7;8.0;2
46;7;1;9;27;26;2;10;7;6;7;8;7;4;4;6;6;2;7;5.0;2
46;7;1;5;21;26;2;10;7;6;7;8;7;4;4;6;6;2;7;8.0;2
46;7;1;12;27;26;2;10;7;6;7;8;7;4;4;6;6;2;7;8.0;2
46;7;1;14;25;26;2;10;7;6;7;8;7;4;4;6;6;2;7;8.0;2
46;7;1;15;23;26;2;10;7;6;7;8;7;4;4;6;6;2;7;10.0;2
46;7;1;6;22;26;2;10;7;6;7;8;7;4;4;6;6;2;7;8.0;2
46;7;1;3;26;26;2;10;7;6;7;8;7;4;4;6;6;2;7;7.0;2
46;7;1;11;22;26;2;10;7;6;7;8;7;4;4;6;6;2;7;8.0;2
46;7;1;17;23;26;2;10;7;6;7;8;7;4;4;6;6;2;7;9.0;2
46;7;1;10;24;26;2;10;7;6;7;8;7;4;4;6;6;2;7;6.0;2
46;7;1;1;27;26;2;10;7;6;7;8;7;4;4;6;6;2;7;7.0;2
46;7;1;2;30;26;2;10;7;6;7;8;7;4;4;6;6;2;7;8.0;2
46;7;1;4;21;26;2;10;7;6;7;8;7;4;4;6;6;2;7;9.0;2
46;7;1;19;25;26;2;10;7;6;7;8;7;4;4;6;6;2;7;6.0;2
46;7;1;8;26;26;2;10;7;6;7;8;7;4;4;6;6;2;7;6.0;2
46;7;1;13;27;26;2;10;7;6;7;8;7;4;4;6;6;2;7;8.0;2
