citizen-id,age,workclass,education,education-num,marital-status,occupation,race,sex,hours-per-week,native-country,salary-class
1293,29, Local-gov, Bachelors,13, Never-married, Protective-serv, White, Male,56, United-States, <=50K
1294,21, Private, Some-college,10, Never-married, Sales, White, Male,45, United-States, <=50K
1295,27, Private, Bachelors,13, Never-married, Tech-support, Black, Female,40, United-States, <=50K
1296,65, Private, HS-grad,9, Married-civ-spouse, Transport-moving, White, Male,16, United-States, <=50K
1297,37, Self-emp-inc, Bachelors,13, Divorced, Sales, White, Female,60, United-States, <=50K
1298,39,Unknown, Masters,14, Married-civ-spouse,Unknown, Asian-Pac-Islander, Female,40,Unknown, <=50K
1299,24, Private, HS-grad,9, Never-married, Craft-repair, White, Male,40, United-States, <=50K
1300,38, Private, HS-grad,9, Divorced, Sales, White, Male,80, United-States, <=50K
1301,48, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, White, Male,40, United-States, >50K
1302,21, Private, Some-college,10, Never-married, Other-service, Asian-Pac-Islander, Female,25, United-States, <=50K
1303,31, Private, HS-grad,9, Married-civ-spouse, Transport-moving, White, Male,45, United-States, >50K
1304,55, Private, HS-grad,9, Married-civ-spouse, Sales, White, Male,40, United-States, >50K
1305,24, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Asian-Pac-Islander, Female,40, Laos, <=50K
1306,43, Private, HS-grad,9, Divorced, Adm-clerical, White, Female,40, United-States, <=50K
1307,26, Private, Assoc-acdm,12, Never-married, Tech-support, White, Male,45, United-States, <=50K
1308,46, Private, Assoc-acdm,12, Never-married, Prof-specialty, White, Female,33, United-States, <=50K
1309,35, Private, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, White, Male,40, United-States, >50K
1310,41, Self-emp-inc, Some-college,10, Married-civ-spouse, Farming-fishing, White, Male,54, United-States, >50K
1311,26, Private, Bachelors,13, Never-married, Sales, White, Male,40, United-States, <=50K
1312,34, Private, Masters,14, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander, Male,35, Taiwan, >50K
1313,19,Unknown, Some-college,10, Never-married,Unknown, Black, Female,25, United-States, <=50K
1314,36, Self-emp-not-inc, Bachelors,13, Divorced, Prof-specialty, Black, Female,40, United-States, >50K
1315,22, Private, Some-college,10, Never-married, Sales, White, Male,15, United-States, <=50K
1316,24, Private, Some-college,10, Never-married, Machine-op-inspct, White, Male,40, United-States, <=50K
1317,77, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Sales, White, Male,40, United-States, <=50K
1318,22, Private, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, White, Female,40, Mexico, <=50K
1319,29, Private, Some-college,10, Never-married, Tech-support, White, Female,40, United-States, <=50K
1320,62, Private, HS-grad,9, Widowed, Other-service, White, Female,24, United-States, <=50K
1321,39, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, <=50K
1322,43, Private, Some-college,10, Married-civ-spouse, Craft-repair, White, Male,50, United-States, <=50K
1323,35, Private, HS-grad,9, Divorced, Transport-moving, White, Male,45, United-States, <=50K
1324,29, Private, 11th,7, Never-married, Exec-managerial, White, Female,40, United-States, <=50K
1325,76, Self-emp-not-inc, Masters,14, Married-civ-spouse, Craft-repair, White, Male,10, United-States, <=50K
1326,63, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, White, Male,45, United-States, <=50K
1327,23,Unknown, Assoc-voc,11, Never-married,Unknown, Black, Female,15, United-States, <=50K
1328,43, Private, Some-college,10, Married-civ-spouse, Prof-specialty, White, Female,50, United-States, >50K
1329,58, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Handlers-cleaners, White, Male,40, United-States, <=50K
1330,66, Private, HS-grad,9, Never-married, Transport-moving, White, Male,55, United-States, <=50K
1331,41, Private, Some-college,10, Never-married, Craft-repair, Black, Male,45, United-States, <=50K
1332,26, Private, Bachelors,13, Never-married, Adm-clerical, White, Male,40, United-States, <=50K
1333,47, Private, Assoc-voc,11, Never-married, Other-service, White, Male,40, United-States, <=50K
1334,55, Local-gov, 10th,6, Married-civ-spouse, Adm-clerical, White, Male,40, United-States, <=50K
1335,53, Private, HS-grad,9, Married-civ-spouse, Transport-moving, White, Male,40, United-States, <=50K
1336,17, Private, 5th-6th,3, Never-married, Other-service, White, Male,48, Mexico, <=50K
1337,30, Private, HS-grad,9, Never-married, Craft-repair, White, Male,40, United-States, <=50K
1338,49, Private, Masters,14, Never-married, Prof-specialty, White, Male,60, United-States, <=50K
1339,19, Private, HS-grad,9, Never-married, Sales, Black, Male,30, Haiti, <=50K
1340,45, Private, HS-grad,9, Married-civ-spouse, Other-service, Black, Male,40, United-States, <=50K
1341,26, Private, Assoc-acdm,12, Never-married, Sales, White, Male,40, United-States, <=50K
1342,38, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, White, Male,40, United-States, >50K
1343,36, State-gov, HS-grad,9, Married-civ-spouse, Protective-serv, White, Male,40, United-States, >50K
1344,33, Private, HS-grad,9, Never-married, Farming-fishing, White, Male,20, United-States, <=50K
1345,22, State-gov, Some-college,10, Never-married, Protective-serv, Black, Female,40, United-States, <=50K
1346,43, Self-emp-not-inc, Bachelors,13, Never-married, Sales, White, Male,42, United-States, <=50K
1347,67,Unknown, 11th,7, Married-civ-spouse,Unknown, White, Male,, United-States, <=50K
1348,30,Unknown, Assoc-voc,11, Divorced,Unknown, White, Female,40, United-States, <=50K
1349,56, Private, Assoc-acdm,12, Married-spouse-absent, Other-service, White, Male,25, Iran, <=50K
1350,31, Private, Bachelors,13, Never-married, Prof-specialty, White, Male,25, United-States, <=50K
1351,33, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
1352,26, Private, HS-grad,9, Married-civ-spouse, Other-service, White, Male,40, United-States, <=50K
1353,33, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
1354,46, Local-gov, 11th,7, Married-civ-spouse, Transport-moving, White, Male,30, United-States, <=50K
1355,59,Unknown, Bachelors,13, Married-civ-spouse,Unknown, White, Male,40, United-States, >50K
1356,38, Federal-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, White, Male,40, United-States, >50K
1357,65, Private, 11th,7, Widowed, Other-service, Other, Male,40, United-States, <=50K
1358,40, Private, Assoc-voc,11, Married-civ-spouse, Tech-support, White, Male,40, United-States, >50K
1359,42, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, White, Female,35, United-States, <=50K
1360,26, Self-emp-not-inc, 9th,5, Married-civ-spouse, Craft-repair, White, Male,40, Portugal, <=50K
1361,36, Private, 10th,6, Married-civ-spouse, Other-service, White, Female,24, United-States, <=50K
1362,62, Private, Masters,14, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, >50K
1363,43, Private, Bachelors,13, Married-civ-spouse, Transport-moving, White, Male,45, United-States, <=50K
1364,43, Private, Bachelors,13, Divorced, Exec-managerial, White, Male,45, United-States, >50K
1365,22, Private, HS-grad,9, Married-spouse-absent, Sales, White, Male,55, United-States, <=50K
1366,28, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
1367,56, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Sales, White, Male,45, United-States, <=50K
1368,22, Private, Assoc-acdm,12, Never-married, Sales, White, Female,15, United-States, <=50K
1369,57, Private, Bachelors,13, Divorced, Exec-managerial, White, Female,45, United-States, >50K
1370,39, Private, HS-grad,9, Divorced, Sales, White, Female,40, United-States, <=50K
1371,26, Federal-gov, Some-college,10, Never-married, Adm-clerical, White, Female,15, United-States, <=50K
1372,17, Private, 11th,7, Never-married, Other-service, White, Male,10, United-States, <=50K
1373,40, State-gov, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, White, Male,38, United-States, >50K
1374,45, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Black, Male,40, United-States, <=50K
1375,44, Private, HS-grad,9, Never-married, Craft-repair, Black, Male,40, United-States, <=50K
1376,20, Local-gov, Some-college,10, Never-married, Adm-clerical, White, Female,10, United-States, <=50K
1377,33, Private, HS-grad,9, Married-civ-spouse, Craft-repair, White, Female,40, United-States, <=50K
1378,23, Private, Some-college,10, Never-married, Sales, White, Male,40, United-States, <=50K
1379,46, Self-emp-not-inc, Masters,14, Divorced, Exec-managerial, White, Male,30, United-States, <=50K
1380,38, Private, HS-grad,9, Married-civ-spouse, Sales, White, Male,50, United-States, <=50K
1381,54, Private, HS-grad,9, Divorced, Transport-moving, White, Male,40, United-States, <=50K
1382,46, Private, 5th-6th,3, Divorced, Craft-repair, White, Female,45, United-States, <=50K
1383,25, Private, Some-college,10, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
1384,46, Private, Some-college,10, Divorced, Sales, White, Female,40, United-States, <=50K
1385,36, Local-gov, Some-college,10, Married-civ-spouse, Transport-moving, White, Female,40, United-States, <=50K
1386,23, Private, HS-grad,9, Never-married, Other-service, White, Female,25, United-States, <=50K
1387,29, Private, HS-grad,9, Separated, Machine-op-inspct, White, Male,40, United-States, <=50K
1388,44, Private, Some-college,10, Married-civ-spouse, Adm-clerical, White, Female,, United-States, >50K
1389,19, Private, Some-college,10, Never-married, Adm-clerical, White, Female,16, United-States, <=50K
1390,19, Private, HS-grad,9, Never-married, Other-service, White, Female,40, United-States, <=50K
1391,35, Private, HS-grad,9, Married-civ-spouse, Other-service, White, Female,40, United-States, >50K
1392,27, Private, Bachelors,13, Never-married, Craft-repair, White, Male,50, United-States, <=50K
1393,46, Self-emp-not-inc, Assoc-acdm,12, Separated, Craft-repair, White, Male,40, United-States, <=50K
1394,34, State-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,45,Unknown, >50K
1395,34, Private, HS-grad,9, Never-married, Other-service, White, Female,35, United-States, <=50K
1396,44, Private, Some-college,10, Married-civ-spouse, Tech-support, White, Male,40, United-States, <=50K
1397,45, Private, Some-college,10, Divorced, Handlers-cleaners, White, Female,40, United-States, <=50K
1398,20,Unknown, HS-grad,9, Never-married,Unknown, White, Female,35, United-States, <=50K
1399,25, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,55, United-States, >50K
1400,52, Self-emp-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Male,50, United-States, >50K
1401,20, Private, Some-college,10, Never-married, Handlers-cleaners, White, Male,40, United-States, <=50K
1402,28, Private, Some-college,10, Never-married, Other-service, White, Female,40, United-States, <=50K
1403,50, State-gov, Bachelors,13, Married-civ-spouse, Protective-serv, White, Male,40, United-States, >50K
1404,34, Private, Assoc-voc,11, Divorced, Tech-support, White, Female,64, United-States, <=50K
1405,28, Private, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Other, Male,40, Puerto-Rico, <=50K
1406,41, Private, Masters,14, Married-civ-spouse, Exec-managerial, White, Male,65, United-States, >50K
1407,28, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, White, Male,40, United-States, <=50K
1408,46, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, White, Male,25, United-States, <=50K
1409,28,Unknown, Some-college,10, Married-civ-spouse,Unknown, White, Female,40, United-States, >50K
1410,32, Private, Some-college,10, Married-civ-spouse, Exec-managerial, White, Male,50, United-States, <=50K
1411,41, Local-gov, Some-college,10, Divorced, Other-service, Black, Female,24, United-States, <=50K
1412,24, Private, HS-grad,9, Never-married, Handlers-cleaners, Black, Female,40, United-States, <=50K
1413,33, Private, Some-college,10, Divorced, Exec-managerial, White, Female,40, United-States, <=50K
1414,46, Private, Doctorate,16, Married-civ-spouse, Exec-managerial, White, Male,60, United-States, >50K
1415,31, State-gov, Some-college,10, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, <=50K
1416,35, Private, 12th,8, Divorced, Craft-repair, White, Male,50, United-States, >50K
1417,52, Private, 1st-4th,2, Married-civ-spouse, Machine-op-inspct, White, Male,40, Mexico, <=50K
1418,30, Private, 11th,7, Never-married, Other-service, White, Female,19, United-States, <=50K
1419,34, Local-gov, 11th,7, Separated, Machine-op-inspct, Black, Male,40, United-States, <=50K
1420,34, State-gov, HS-grad,9, Divorced, Transport-moving, White, Female,40, United-States, <=50K
1421,20, Private, Some-college,10, Married-civ-spouse, Sales, White, Male,30, United-States, <=50K
1422,17, Private, 11th,7, Never-married, Handlers-cleaners, White, Male,18, United-States, <=50K
1423,32, State-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, White, Female,40, United-States, >50K
1424,29, Private, HS-grad,9, Divorced, Farming-fishing, White, Male,40, United-States, <=50K
1425,33, Private, 10th,6, Never-married, Craft-repair, White, Female,35, United-States, <=50K
1426,25, Private, HS-grad,9, Married-civ-spouse, Transport-moving, White, Male,60, United-States, <=50K
1427,36, Federal-gov, Masters,14, Never-married, Prof-specialty, White, Male,40, United-States, <=50K
1428,23, Private, HS-grad,9, Never-married, Handlers-cleaners, White, Male,72, Dominican-Republic, <=50K
1429,63, Self-emp-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
1430,47, Local-gov, Masters,14, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, <=50K
1431,80,Unknown, HS-grad,9, Widowed,Unknown, White, Male,24, United-States, <=50K
1432,17,Unknown, 11th,7, Never-married,Unknown, White, Male,40, United-States, <=50K
1433,40, Self-emp-not-inc, Bachelors,13, Married-spouse-absent, Prof-specialty, White, Female,40, United-States, <=50K
1434,30, Private, Assoc-acdm,12, Married-civ-spouse, Other-service, White, Female,25, United-States, >50K
1435,27, Private, Some-college,10, Never-married, Craft-repair, Asian-Pac-Islander, Male,40, Philippines, <=50K
1436,33, Private, Masters,14, Married-civ-spouse, Prof-specialty, White, Male,50, United-States, >50K
1437,34, Local-gov, HS-grad,9, Never-married, Farming-fishing, Black, Male,60, United-States, <=50K
1438,34, Local-gov, Some-college,10, Never-married, Protective-serv, White, Female,40, United-States, <=50K
1439,23, Private, Some-college,10, Married-civ-spouse, Adm-clerical, White, Male,40, United-States, <=50K
1440,42, Local-gov, Some-college,10, Married-civ-spouse, Adm-clerical, White, Female,40, United-States, <=50K
1441,29, Private, Bachelors,13, Never-married, Prof-specialty, White, Male,40, United-States, <=50K
1442,45, Private, HS-grad,9, Divorced, Adm-clerical, White, Female,28, United-States, <=50K
1443,24, Federal-gov, HS-grad,9, Never-married, Armed-Forces, White, Male,40, United-States, <=50K
1444,44, Private, Some-college,10, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, >50K
1445,27, Private, 9th,5, Never-married, Craft-repair, White, Male,40, Mexico, <=50K
1446,20, Private, Some-college,10, Never-married, Sales, White, Male,35, United-States, <=50K
1447,44, Private, HS-grad,9, Widowed, Exec-managerial, Black, Female,40, United-States, <=50K
1448,51, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Amer-Indian-Eskimo, Male,40, United-States, <=50K
